# M_r   Rho    T 
0.69 1.66914e+07 6.54876e+07
0.692 1.65992e+07 6.56132e+07
0.694 1.65073e+07 6.5739e+07
0.696 1.64156e+07 6.5865e+07
0.698 1.63241e+07 6.59913e+07
0.7 1.62329e+07 6.61178e+07
0.702 1.6142e+07 6.62446e+07
0.704 1.60513e+07 6.63716e+07
0.706 1.59608e+07 6.64989e+07
0.708 1.58706e+07 6.66263e+07
0.71 1.57807e+07 6.67541e+07
0.712 1.5691e+07 6.68821e+07
0.714 1.56014e+07 6.70103e+07
0.716 1.55121e+07 6.71388e+07
0.718 1.54231e+07 6.72675e+07
0.72 1.53342e+07 6.73965e+07
0.722 1.52456e+07 6.75257e+07
0.724 1.51572e+07 6.76552e+07
0.726 1.5069e+07 6.77849e+07
0.728 1.49811e+07 6.79148e+07
0.73 1.48934e+07 6.8045e+07
0.732 1.48059e+07 6.81755e+07
0.734 1.47187e+07 6.83062e+07
0.736 1.46318e+07 6.84372e+07
0.738 1.45451e+07 6.85684e+07
0.74 1.44586e+07 6.86998e+07
0.742 1.43724e+07 6.88316e+07
0.744 1.42864e+07 6.89635e+07
0.746 1.42007e+07 6.90957e+07
0.748 1.41152e+07 6.92282e+07
0.75 1.403e+07 6.9361e+07
0.752 1.3945e+07 6.94939e+07
0.754 1.38603e+07 6.96272e+07
0.756 1.37758e+07 6.97607e+07
0.758 1.36916e+07 6.98944e+07
0.76 1.36076e+07 7.00284e+07
0.762 1.35238e+07 7.01627e+07
0.764 1.34403e+07 7.02972e+07
0.766 1.3357e+07 7.0432e+07
0.768 1.32739e+07 7.0567e+07
0.77 1.3191e+07 7.07023e+07
0.772 1.31084e+07 7.08379e+07
0.774 1.30259e+07 7.09737e+07
0.776 1.29437e+07 7.11098e+07
0.778 1.28617e+07 7.12461e+07
0.78 1.27799e+07 7.13827e+07
0.782 1.26982e+07 7.15196e+07
0.784 1.26168e+07 7.16567e+07
0.786 1.25355e+07 7.17941e+07
0.788 1.24545e+07 7.19317e+07
0.79 1.23737e+07 7.20696e+07
0.792 1.22932e+07 7.22078e+07
0.794 1.22128e+07 7.23462e+07
0.796 1.21327e+07 7.24849e+07
0.798 1.20528e+07 7.26239e+07
0.8 1.19731e+07 7.27632e+07
0.802 1.18936e+07 7.29027e+07
0.804 1.18143e+07 7.30424e+07
0.806 1.17352e+07 7.31825e+07
0.808 1.16563e+07 7.33228e+07
0.81 1.15776e+07 7.34634e+07
0.812 1.14991e+07 7.36042e+07
0.814 1.14208e+07 7.37453e+07
0.816 1.13427e+07 7.38867e+07
0.818 1.12648e+07 7.40284e+07
0.82 1.11871e+07 7.41703e+07
0.822 1.11096e+07 7.43125e+07
