# M_r   Rho    T 
0.555 2.37958e+07 5.73801e+07
0.56 2.35161e+07 5.76555e+07
0.565 2.32386e+07 5.79322e+07
0.57 2.29631e+07 5.82103e+07
0.575 2.26895e+07 5.84897e+07
0.58 2.2418e+07 5.87705e+07
0.585 2.21484e+07 5.90526e+07
0.59 2.18808e+07 5.9336e+07
0.595 2.1615e+07 5.96209e+07
0.6 2.1351e+07 5.9907e+07
0.605 2.10888e+07 6.01946e+07
0.61 2.08285e+07 6.04835e+07
0.615 2.05698e+07 6.07739e+07
0.62 2.0313e+07 6.10656e+07
0.625 2.00578e+07 6.13587e+07
0.63 1.98044e+07 6.16532e+07
0.635 1.95527e+07 6.19492e+07
0.64 1.93028e+07 6.22465e+07
0.645 1.90547e+07 6.25453e+07
0.65 1.88082e+07 6.28455e+07
0.655 1.85634e+07 6.31472e+07
0.66 1.83202e+07 6.34503e+07
0.665 1.80788e+07 6.37549e+07
0.67 1.7839e+07 6.40609e+07
0.675 1.76008e+07 6.43684e+07
0.68 1.73642e+07 6.46773e+07
0.685 1.71292e+07 6.49878e+07
0.69 1.68956e+07 6.52997e+07
0.695 1.66636e+07 6.56132e+07
0.7 1.64331e+07 6.59281e+07
0.705 1.62041e+07 6.62446e+07
0.71 1.59767e+07 6.65626e+07
0.715 1.57509e+07 6.68821e+07
0.72 1.55264e+07 6.72031e+07
0.725 1.53034e+07 6.75257e+07
0.73 1.50817e+07 6.78498e+07
0.735 1.48616e+07 6.81755e+07
0.74 1.46429e+07 6.85027e+07
0.745 1.44258e+07 6.88316e+07
0.75 1.42103e+07 6.9162e+07
0.755 1.39963e+07 6.94939e+07
0.76 1.37839e+07 6.98275e+07
0.765 1.3573e+07 7.01627e+07
0.77 1.33636e+07 7.04995e+07
0.775 1.31556e+07 7.08379e+07
0.78 1.29489e+07 7.11779e+07
0.785 1.27434e+07 7.15196e+07
0.79 1.25392e+07 7.18628e+07
0.795 1.23364e+07 7.22078e+07
0.8 1.2135e+07 7.25544e+07
0.805 1.19349e+07 7.29027e+07
0.81 1.17361e+07 7.32526e+07
0.815 1.15385e+07 7.36042e+07
0.82 1.13422e+07 7.39575e+07
0.825 1.11471e+07 7.43125e+07
0.83 1.09532e+07 7.46692e+07
0.835 1.07607e+07 7.50276e+07
0.84 1.05694e+07 7.53878e+07
0.845 1.03794e+07 7.57496e+07
0.85 1.01906e+07 7.61132e+07
0.855 1.00032e+07 7.64786e+07
0.86 9.81702e+06 7.68457e+07
0.865 9.63206e+06 7.72145e+07
0.87 9.44831e+06 7.75852e+07
0.875 9.26576e+06 7.79576e+07
0.88 9.08439e+06 7.83318e+07
0.885 8.9042e+06 7.87078e+07
0.89 8.72519e+06 7.90856e+07
0.895 8.54733e+06 7.94652e+07
0.9 8.37063e+06 7.98466e+07
0.905 8.19509e+06 8.02299e+07
0.91 8.02069e+06 8.0615e+07
0.915 7.84744e+06 8.1002e+07
0.92 7.67531e+06 8.13908e+07
0.925 7.50431e+06 8.17815e+07
0.93 7.33445e+06 8.2174e+07
0.935 7.16568e+06 8.25685e+07
0.94 6.99799e+06 8.29648e+07
0.945 6.83136e+06 8.3363e+07
0.95 6.66576e+06 8.37632e+07
0.955 6.50119e+06 8.41652e+07
0.96 6.3377e+06 8.45692e+07
0.965 6.17543e+06 8.49752e+07
0.97 6.01442e+06 8.53831e+07
0.975 5.8544e+06 8.57929e+07
0.98 5.69518e+06 8.62047e+07
0.985 5.5367e+06 8.66185e+07
0.99 5.37896e+06 8.70343e+07
0.995 5.22208e+06 8.7452e+07
1 5.06629e+06 8.78718e+07
1.005 4.91155e+06 8.82936e+07
1.01 4.7575e+06 8.87174e+07
1.015 4.60446e+06 8.91433e+07
1.02 4.45257e+06 8.95711e+07
1.025 4.3018e+06 9.00011e+07
1.03 4.15196e+06 9.04331e+07
1.035 4.00281e+06 9.08672e+07
1.04 3.85427e+06 9.13034e+07
1.045 3.70651e+06 9.17416e+07
1.05 3.55948e+06 9.2182e+07
1.055 3.41315e+06 9.26245e+07
1.06 3.26748e+06 9.30691e+07
1.065 3.12245e+06 9.35158e+07
1.07 2.97792e+06 9.39647e+07
1.075 2.83401e+06 9.44157e+07
1.08 2.69067e+06 9.48689e+07
1.085 2.54774e+06 9.53243e+07
1.09 2.40511e+06 9.57818e+07
1.095 2.26272e+06 9.62416e+07
1.1 2.12044e+06 9.67036e+07
1.105 1.97816e+06 9.71677e+07
1.11 1.83572e+06 9.76342e+07
1.115 1.69297e+06 9.81028e+07
1.12 1.54965e+06 9.85737e+07
1.125 1.4054e+06 9.90469e+07
1.13 1.25973e+06 9.95223e+07
1.135 1.4605e+07 3.16228e+09
1.14 950934 8.57696e+07
1.145 785220 7.35642e+07
1.15 612032 6.30957e+07
1.155 425024 5.4117e+07
1.16 204649 4.64159e+07
