# This file contains the informations about energy of system
# Author: Elvis Soares
# time(s)   Kinectic (erg)    Gravitational(erg)     Internal(erg)    Nuclear_Energy(erg)    Total Energy(erg)
0.0224567	1.70392e+49	-1.66331e+51	1.62898e+51	3.70323e+50	-1.72922e+49
0.0236576	1.78991e+49	-1.66328e+51	1.65599e+51	3.987e+50	1.06033e+49
0.0247345	1.89183e+49	-1.66326e+51	1.65616e+51	4.00708e+50	1.18218e+49
0.0259886	1.99012e+49	-1.66322e+51	1.68451e+51	4.31331e+50	4.11919e+49
0.0270952	2.09309e+49	-1.66319e+51	1.68375e+51	4.31887e+50	4.1487e+49
0.0281388	2.19667e+49	-1.66317e+51	1.68763e+51	4.38589e+50	4.64348e+49
0.029191	2.27442e+49	-1.66314e+51	1.7118e+51	4.63242e+50	7.14091e+49
0.0303503	2.3913e+49	-1.6631e+51	1.71174e+51	4.64608e+50	7.25487e+49
0.0313866	2.49793e+49	-1.66307e+51	1.71682e+51	4.72833e+50	7.87298e+49
0.0324086	2.57994e+49	-1.66304e+51	1.73971e+51	4.96078e+50	1.02466e+50
0.0336661	2.71166e+49	-1.663e+51	1.73939e+51	4.97258e+50	1.03503e+50
0.0347239	2.8261e+49	-1.66297e+51	1.74074e+51	5.00254e+50	1.06029e+50
0.0361459	2.96498e+49	-1.66292e+51	1.76718e+51	5.2948e+50	1.33911e+50
0.0372187	3.08061e+49	-1.66289e+51	1.7667e+51	5.3022e+50	1.34614e+50
0.0385653	3.23376e+49	-1.66284e+51	1.76644e+51	5.31769e+50	1.35936e+50
0.0397351	3.3719e+49	-1.6628e+51	1.7681e+51	5.35256e+50	1.39018e+50
0.0410657	3.51861e+49	-1.66276e+51	1.79115e+51	5.60924e+50	1.6358e+50
0.0421462	3.64483e+49	-1.66272e+51	1.79078e+51	5.61873e+50	1.64508e+50
0.0433089	3.78891e+49	-1.66268e+51	1.79005e+51	5.62717e+50	1.65263e+50
0.0446639	3.96256e+49	-1.66263e+51	1.78963e+51	5.64264e+50	1.6663e+50
0.046019	4.14373e+49	-1.66258e+51	1.78995e+51	5.66662e+50	1.688e+50
0.0473741	4.32571e+49	-1.66254e+51	1.80617e+51	5.88955e+50	1.86895e+50
0.0484067	4.45821e+49	-1.6625e+51	1.80887e+51	5.89832e+50	1.90948e+50
0.0496014	4.62417e+49	-1.66246e+51	1.80793e+51	5.90665e+50	1.91711e+50
0.0509566	4.81837e+49	-1.66241e+51	1.80685e+51	5.9167e+50	1.92619e+50
0.0523118	5.01868e+49	-1.66236e+51	1.80571e+51	5.92666e+50	1.93529e+50
0.0536669	5.22645e+49	-1.66232e+51	1.80453e+51	5.93697e+50	1.94476e+50
0.0550221	5.44214e+49	-1.66227e+51	1.80329e+51	5.9474e+50	1.95441e+50
0.0563756	5.66648e+49	-1.66223e+51	1.80196e+51	5.95772e+50	1.96399e+50
0.0577199	5.89968e+49	-1.66219e+51	1.8006e+51	5.96872e+50	1.97415e+50
0.0590535	6.14092e+49	-1.66214e+51	1.79963e+51	5.98496e+50	1.98891e+50
0.060376	6.38737e+49	-1.6621e+51	1.80057e+51	6.02326e+50	2.02339e+50
0.0616895	6.63503e+49	-1.66207e+51	1.8096e+51	6.14242e+50	2.13885e+50
0.0629947	6.88993e+49	-1.66203e+51	1.80777e+51	6.14906e+50	2.14642e+50
0.0642897	7.15523e+49	-1.66199e+51	1.80566e+51	6.15517e+50	2.15216e+50
0.0655769	7.42812e+49	-1.66196e+51	1.80343e+51	6.16088e+50	2.15751e+50
0.0668555	7.70621e+49	-1.66193e+51	1.80113e+51	6.16636e+50	2.16263e+50
0.0681242	7.98747e+49	-1.6619e+51	1.79881e+51	6.17197e+50	2.16785e+50
0.0693849	8.27162e+49	-1.66187e+51	1.79672e+51	6.18066e+50	2.17563e+50
0.070594	8.55399e+49	-1.66185e+51	1.80051e+51	6.25591e+50	2.24196e+50
0.0718376	8.88505e+49	-1.66183e+51	1.80266e+51	6.30552e+50	2.29681e+50
0.0730729	9.19179e+49	-1.66181e+51	1.80022e+51	6.31163e+50	2.30331e+50
0.0742996	9.48005e+49	-1.66179e+51	1.7975e+51	6.31329e+50	2.30512e+50
0.0755193	9.76718e+49	-1.66177e+51	1.79478e+51	6.31517e+50	2.30681e+50
0.0767315	1.00534e+50	-1.66176e+51	1.79217e+51	6.31821e+50	2.30951e+50
0.0779357	1.03383e+50	-1.66174e+51	1.78965e+51	6.32195e+50	2.31291e+50
0.0791332	1.06194e+50	-1.66174e+51	1.7872e+51	6.32594e+50	2.31656e+50
0.0803224	1.08947e+50	-1.66173e+51	1.78481e+51	6.33e+50	2.32027e+50
0.0815048	1.11641e+50	-1.66172e+51	1.78247e+51	6.33395e+50	2.32389e+50
0.08268	1.14279e+50	-1.66172e+51	1.78017e+51	6.33757e+50	2.32724e+50
0.0838475	1.16858e+50	-1.66172e+51	1.77788e+51	6.34074e+50	2.33019e+50
0.0850092	1.19376e+50	-1.66172e+51	1.77562e+51	6.3435e+50	2.33274e+50
0.0861648	1.21831e+50	-1.66173e+51	1.7734e+51	6.34593e+50	2.335e+50
0.087314	1.24226e+50	-1.66174e+51	1.77122e+51	6.34815e+50	2.33705e+50
0.0884578	1.26569e+50	-1.66175e+51	1.76907e+51	6.35018e+50	2.33894e+50
0.0895972	1.28863e+50	-1.66176e+51	1.76695e+51	6.35191e+50	2.34055e+50
0.0907311	1.31101e+50	-1.66177e+51	1.76487e+51	6.3534e+50	2.34193e+50
0.0918604	1.33282e+50	-1.66179e+51	1.76283e+51	6.35476e+50	2.34319e+50
0.0929854	1.35411e+50	-1.66181e+51	1.76083e+51	6.35603e+50	2.34436e+50
0.0941053	1.3749e+50	-1.66183e+51	1.75889e+51	6.3572e+50	2.34545e+50
0.0952204	1.39528e+50	-1.66186e+51	1.75697e+51	6.35828e+50	2.34644e+50
0.0963295	1.41524e+50	-1.66188e+51	1.75509e+51	6.35928e+50	2.34736e+50
0.0974341	1.43485e+50	-1.66191e+51	1.75325e+51	6.36021e+50	2.34822e+50
0.0985336	1.45407e+50	-1.66194e+51	1.75144e+51	6.36109e+50	2.34903e+50
0.0996278	1.47287e+50	-1.66197e+51	1.74967e+51	6.36193e+50	2.34981e+50
0.100718	1.49127e+50	-1.66201e+51	1.74794e+51	6.36276e+50	2.35057e+50
0.101804	1.50924e+50	-1.66205e+51	1.74626e+51	6.36357e+50	2.35132e+50
0.102886	1.5268e+50	-1.66209e+51	1.74461e+51	6.36438e+50	2.35206e+50
0.103964	1.54403e+50	-1.66213e+51	1.74301e+51	6.36518e+50	2.35279e+50
0.105039	1.56097e+50	-1.66217e+51	1.74143e+51	6.36596e+50	2.35351e+50
0.106109	1.57768e+50	-1.66222e+51	1.73987e+51	6.36672e+50	2.35421e+50
0.107177	1.5942e+50	-1.66227e+51	1.73834e+51	6.36746e+50	2.35489e+50
0.108241	1.61048e+50	-1.66232e+51	1.73683e+51	6.36817e+50	2.35554e+50
0.109302	1.62652e+50	-1.66237e+51	1.73534e+51	6.36883e+50	2.35615e+50
0.110361	1.6423e+50	-1.66243e+51	1.73387e+51	6.36946e+50	2.35673e+50
0.111417	1.65779e+50	-1.66249e+51	1.73244e+51	6.37007e+50	2.35729e+50
0.11247	1.673e+50	-1.66255e+51	1.73103e+51	6.37064e+50	2.35782e+50
0.113522	1.68799e+50	-1.66261e+51	1.72964e+51	6.37119e+50	2.35832e+50
0.114572	1.70276e+50	-1.66267e+51	1.72828e+51	6.37171e+50	2.35881e+50
0.11562	1.71736e+50	-1.66274e+51	1.72693e+51	6.37221e+50	2.35927e+50
0.116667	1.73181e+50	-1.66281e+51	1.7256e+51	6.3727e+50	2.35972e+50
0.117711	1.7461e+50	-1.66288e+51	1.72428e+51	6.37317e+50	2.36015e+50
0.118755	1.76026e+50	-1.66295e+51	1.72298e+51	6.37364e+50	2.36058e+50
0.119796	1.77426e+50	-1.66302e+51	1.7217e+51	6.37409e+50	2.361e+50
0.120835	1.78812e+50	-1.6631e+51	1.72043e+51	6.37454e+50	2.36141e+50
0.121874	1.80185e+50	-1.66318e+51	1.71917e+51	6.37498e+50	2.36182e+50
0.122911	1.81544e+50	-1.66326e+51	1.71794e+51	6.37542e+50	2.36222e+50
0.123947	1.82892e+50	-1.66334e+51	1.71671e+51	6.37584e+50	2.36261e+50
0.124983	1.84229e+50	-1.66342e+51	1.71549e+51	6.37626e+50	2.36299e+50
0.126018	1.85553e+50	-1.66351e+51	1.71429e+51	6.37665e+50	2.36335e+50
0.127052	1.86864e+50	-1.6636e+51	1.71311e+51	6.37704e+50	2.36371e+50
0.128086	1.88161e+50	-1.66369e+51	1.71193e+51	6.3774e+50	2.36404e+50
0.129119	1.89442e+50	-1.66378e+51	1.71078e+51	6.37775e+50	2.36437e+50
0.130152	1.9071e+50	-1.66388e+51	1.70964e+51	6.37809e+50	2.36468e+50
0.131185	1.91965e+50	-1.66398e+51	1.70851e+51	6.37841e+50	2.36498e+50
0.132217	1.93206e+50	-1.66407e+51	1.7074e+51	6.37872e+50	2.36526e+50
0.133249	1.94435e+50	-1.66418e+51	1.70629e+51	6.37902e+50	2.36554e+50
0.134281	1.95654e+50	-1.66428e+51	1.70521e+51	6.37931e+50	2.36581e+50
0.135313	1.96861e+50	-1.66438e+51	1.70413e+51	6.37959e+50	2.36607e+50
